OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-1256,2020-019AT,2025-05-24T22:00:01.999584,15.91993744,.0005239,53.0407,290.1449,280.6797,257.6690,0,U,45401,999,602,.74743E-3,.250936E-2,.34693E-4
STARLINK-1259,2020-019AV,2025-05-24T21:32:48.895296,15.06401194,.0001336,53.0567,353.0530,79.2480,280.8660,0,U,45403,999,28642,.75884E-4,.849E-5,0
STARLINK-1260,2020-019AW,2025-05-24T23:24:16.417728,15.06412014,.0001244,53.0552,352.7110,84.6431,275.4700,0,U,45404,999,28634,.41127E-3,.5852E-4,0
STARLINK-1263,2020-019AX,2025-05-24T23:03:02.719296,15.06400741,.0001445,53.0572,352.7735,91.0661,269.0494,0,U,45405,999,28634,.6633E-4,.707E-5,0
STARLINK-1265,2020-019AY,2025-05-24T23:13:39.791424,15.06393527,.0001499,53.0565,352.7386,91.6630,268.4531,0,U,45406,999,28634,-.4851E-4,-.1004E-4,0
STARLINK-1278,2020-019BA,2025-05-24T22:16:36.406560,15.06404504,.0001374,53.0555,22.9173,92.2060,267.9086,0,U,45408,999,28592,.59697E-3,.8623E-4,0
STARLINK-1296,2020-019BE,2025-05-24T23:18:56.809440,15.06418047,.0001407,53.0571,352.7223,118.6808,241.4322,0,U,45412,999,28634,.8499E-4,.985E-5,0
STARLINK-1298,2020-019BF,2025-05-24T19:14:48.616512,15.06402407,.0001449,53.0555,353.4807,99.1031,261.0122,0,U,45413,999,28641,.22464E-4,.53E-6,0
STARLINK-1309,2020-019BG,2025-05-24T20:29:06.852192,15.06403386,.0001481,53.0564,353.2544,94.8174,265.2984,0,U,45414,999,28631,.71019E-4,.777E-5,0
STARLINK-1316,2020-019BH,2025-05-24T17:55:13.354176,15.06385754,.000117,53.0550,353.7274,71.3345,288.7771,0,U,45415,999,28633,-.16112E-3,-.2679E-4,0
STARLINK-1318,2020-019BJ,2025-05-24T20:18:30.360672,15.06404238,.0001375,53.0559,353.2843,88.4489,271.6657,0,U,45416,999,28633,.39889E-4,.313E-5,0
STARLINK-1286,2020-019BK,2025-05-24T23:36:13.065984,15.06405767,.0001461,53.0570,22.6698,90.9017,269.2140,0,U,45417,999,28621,.11012E-3,.1359E-4,0
STARLINK-1308,2020-019BM,2025-05-25T01:06:27.034272,15.06407121,.0001407,53.0576,22.3898,90.2560,269.8590,0,U,45419,999,28596,.16039E-3,.2109E-4,0
STARLINK-1329,2020-025A,2025-05-24T17:59:10.339872,15.06401532,.000137,53.0571,323.7207,88.6934,271.4212,0,U,45531,999,28154,.23223E-4,.64E-6,0
STARLINK-1338,2020-025B,2025-05-24T18:15:07.511904,15.06384880,.0001293,53.0556,323.6762,100.9875,259.1260,0,U,45532,999,28096,-.10593E-3,-.1858E-4,0
STARLINK-1350,2020-025E,2025-05-24T19:20:40.129728,15.28929402,.00027,53.0756,301.5308,105.1402,254.9896,0,U,45535,999,28187,.23846E-3,.6443E-4,0
STARLINK-1352,2020-025F,2025-05-25T06:00:02.000160,15.91304507,.0007036,53.0442,285.9621,313.6110,324.1002,0,U,45536,999,28152,.92863E-3,.301806E-2,.45118E-4
STARLINK-1362,2020-025H,2025-05-24T17:25:54.701184,15.06402848,.0001378,53.0561,323.5437,93.1523,266.9623,0,U,45538,999,28095,.57599E-4,.577E-5,0
STARLINK-1368,2020-025K,2025-05-24T19:08:10.345344,15.06400841,.0001311,53.0561,323.5042,84.5574,275.5564,0,U,45540,999,28154,-.18146E-4,-.552E-5,0
STARLINK-1371,2020-025M,2025-05-24T18:25:42.765312,15.06394359,.000117,53.0560,323.6422,93.6383,266.4740,0,U,45542,999,28154,.20801E-3,.2818E-4,0
STARLINK-1372,2020-025N,2025-05-24T22:29:52.044288,15.06405595,.0001257,53.0555,322.8757,92.4126,267.7007,0,U,45543,999,28066,.10174E-3,.1235E-4,0
STARLINK-1373,2020-025P,2025-05-24T18:09:47.606400,15.06399005,.0001423,53.0563,323.6913,85.2788,274.8364,0,U,45544,999,28154,.55399E-4,.544E-5,0
STARLINK-1294,2020-025W,2025-05-24T22:00:01.999584,15.24337458,.0001155,53.0525,296.8745,49.5080,333.3296,0,U,45551,999,28132,.6637E-2,.167971E-2,0
STARLINK-1323,2020-025Y,2025-05-22T18:23:52.782432,15.12576970,.0003058,53.0554,312.4529,171.5121,188.5923,0,U,45553,999,28023,.10152E-1,.183545E-2,0
STARLINK-1325,2020-025Z,2025-05-24T13:57:20.664288,15.27941851,.0003182,53.0656,286.5230,193.3118,166.7797,0,U,45554,999,28205,.70924E-3,.193E-3,0
STARLINK-1327,2020-025AA,2025-05-24T17:29:58.682688,15.06396028,.0001441,53.0567,303.8139,87.0399,273.0755,0,U,45555,999,28121,.3831E-4,.289E-5,0
STARLINK-1334,2020-025AB,2025-05-25T06:00:02.000160,16.05504518,.0010431,53.0394,231.5852,334.1014,33.6015,0,U,45556,999,28227,.65145E-3,.474801E-2,.11708E-3
STARLINK-1336,2020-025AC,2025-05-25T03:14:18.323520,15.20785397,.0001229,53.0535,301.5688,92.9861,267.1275,0,U,45557,999,28128,.63681E-2,.144631E-2,0
STARLINK-1342,2020-025AD,2025-05-24T19:26:44.654784,15.06407481,.0001201,53.0545,303.4479,95.0018,265.1108,0,U,45558,999,28182,-.33386E-4,-.779E-5,0
STARLINK-1355,2020-025AJ,2025-05-24T14:07:42.904992,15.71134930,.0005088,53.0473,251.8173,340.9978,19.0849,0,U,45563,999,28193,.45636E-3,.58528E-3,0
STARLINK-1356,2020-025AK,2025-05-25T03:08:31.169184,15.06401669,.0001156,53.0557,302.0090,99.0604,261.0516,0,U,45564,999,28128,-.56656E-4,-.1125E-4,0
STARLINK-1357,2020-025AL,2025-05-24T15:49:07.414176,15.06403845,.0001414,53.0554,304.1282,97.7449,262.3701,0,U,45565,999,28180,.75295E-4,.84E-5,0
STARLINK-1361,2020-025AN,2025-05-24T19:37:23.893824,15.06377308,.0001356,53.0571,303.4179,78.5398,281.5743,0,U,45567,999,28122,-.17053E-3,-.2819E-4,0
STARLINK-1363,2020-025AP,2025-05-24T18:23:06.529056,15.06410479,.000127,53.0561,303.8904,89.9767,270.1367,0,U,45568,999,28181,.94076E-4,.112E-4,0
STARLINK-1366,2020-025AQ,2025-05-25T03:40:22.508256,15.06392119,.0001547,53.0558,301.9069,91.0358,269.0809,0,U,45569,999,28127,.12974E-4,-.88E-6,0
STARLINK-1376,2020-025AR,2025-05-24T19:32:02.836608,15.06404168,.0001465,53.0559,303.4298,107.4724,252.6425,0,U,45570,999,28182,.56871E-4,.566E-5,0
STARLINK-1320,2020-025AT,2025-05-24T16:29:08.881440,15.25082090,.0006617,53.0701,275.8867,196.7699,163.3081,0,U,45572,999,28160,.18507E-2,.46884E-3,0
STARLINK-1321,2020-025AU,2025-05-24T17:36:36.541728,15.06401888,.0001284,53.0555,293.7896,89.3498,270.7638,0,U,45573,999,28165,.5294E-4,.507E-5,0
STARLINK-1328,2020-025AX,2025-05-24T17:15:22.404384,15.06406465,.0001488,53.0562,293.8590,103.8959,256.2196,0,U,45576,999,28196,.56767E-4,.564E-5,0
STARLINK-1331,2020-025AZ,2025-05-24T17:04:45.448896,15.06398167,.0001362,53.0547,293.8903,100.2674,259.8468,0,U,45578,999,28135,-.66046E-4,-.1265E-4,0
STARLINK-1333,2020-025BB,2025-05-24T17:14:02.990688,15.06403977,.0001347,53.0564,303.8634,90.0580,270.0564,0,U,45580,999,28122,-.15808E-4,-.517E-5,0
STARLINK-1335,2020-025BC,2025-05-24T17:20:41.230752,15.06402676,.0001229,53.0556,293.8392,90.9960,269.1170,0,U,45581,999,28135,.45927E-4,.403E-5,0
STARLINK-1337,2020-025BD,2025-05-24T16:16:59.571264,15.06402753,.0001349,53.0559,294.0391,83.3921,276.7221,0,U,45582,999,28134,.62897E-4,.656E-5,0
STARLINK-1347,2020-025BH,2025-05-24T16:06:23.583456,15.06416737,.0001268,53.0542,294.0703,90.6678,269.4456,0,U,45586,999,28193,.26594E-3,.3684E-4,0
STARLINK-1349,2020-025BJ,2025-05-22T18:24:24.089472,15.13713212,.0001475,53.0532,302.4428,115.8556,244.2588,0,U,45587,999,28166,.28866E-1,.562103E-2,0
STARLINK-1360,2020-025BK,2025-05-25T00:34:59.685024,15.56694046,.0002217,53.0526,261.5254,337.8339,22.2576,0,U,45588,999,28183,.5391E-3,.38874E-3,0
STARLINK-1364,2020-025BL,2025-05-24T19:33:22.756608,15.06404075,.0001319,53.0557,293.4252,87.5998,272.5142,0,U,45589,999,28196,.99317E-4,.1198E-4,0
STARLINK-1365,2020-025BM,2025-05-24T21:31:27.754464,15.06418317,.00013,53.0560,323.0638,105.6058,254.5074,0,U,45590,999,28096,.23257E-3,.3186E-4,0
STARLINK-1443,2020-035D,2025-05-24T14:48:05.175648,15.06401945,.0000992,53.0554,284.3148,84.9078,275.2024,0,U,45660,999,27516,.23317E-4,.66E-6,0
STARLINK-1446,2020-035G,2025-05-24T20:25:42.339936,15.21928791,.0002131,53.0465,269.2824,92.4715,267.6525,0,U,45663,999,27498,.67147E-3,.15198E-3,0
STARLINK-1448,2020-035J,2025-05-24T14:53:23.260704,15.06402549,.0001313,53.0562,284.3010,99.9602,260.1536,0,U,45665,999,27515,.70418E-4,.768E-5,0
STARLINK-1451,2020-035M,2025-05-25T02:07:31.948608,15.06400811,.0001307,53.0557,282.5115,80.2579,279.8557,0,U,45668,999,27482,.6889E-4,.745E-5,0
STARLINK-1452,2020-035N,2025-05-24T16:01:02.705088,15.15101986,.0004214,53.0536,280.1519,222.6337,137.4329,0,U,45669,999,27522,.41034E-3,.7477E-4,0
STARLINK-1453,2020-035P,2025-05-24T13:37:45.735744,15.06401860,.00013,53.0542,254.5352,77.8717,282.2418,0,U,45670,999,27546,.17222E-3,.2285E-4,0
STARLINK-1454,2020-035Q,2025-05-24T15:30:32.599296,15.06407485,.0001319,53.0554,284.1820,94.6004,265.5135,0,U,45671,999,27515,.11163E-3,.1382E-4,0
STARLINK-1456,2020-035S,2025-05-24T19:02:50.949600,15.06408233,.0001273,53.0555,283.5210,88.7586,271.3549,0,U,45673,999,27519,.10142E-3,.123E-4,0
STARLINK-1457,2020-035T,2025-05-24T16:02:24.156960,15.06417746,.000131,53.0543,284.0874,94.1263,265.9876,0,U,45674,999,27514,.26267E-3,.3635E-4,0
STARLINK-1458,2020-035U,2025-05-24T15:46:27.870528,15.06410851,.0001042,53.0554,284.1354,89.5046,270.6062,0,U,45675,999,27513,.14819E-3,.1927E-4,0
STARLINK-1460,2020-035V,2025-05-25T02:12:47.492640,15.06400789,.0001449,53.0549,282.1783,81.8359,278.2794,0,U,45676,999,27482,.10606E-3,.1299E-4,0
STARLINK-1392,2020-035W,2025-05-24T16:55:28.595712,15.06403625,.000133,53.0551,283.9162,95.0559,265.0582,0,U,45677,999,27476,.11208E-3,.1389E-4,0
STARLINK-1394,2020-035Y,2025-05-24T15:15:57.509856,15.06400830,.0001418,53.0543,274.2304,84.8939,275.2212,0,U,45679,999,27490,.15041E-3,.196E-4,0
STARLINK-1402,2020-035AE,2025-05-24T16:00:15.770016,15.06405570,.000117,53.0551,268.5096,94.8686,265.2437,0,U,45685,999,27539,.10024E-3,.1212E-4,0
STARLINK-1404,2020-035AF,2025-05-24T15:53:06.476928,15.06402175,.0001263,53.0552,274.1152,99.3068,260.8064,0,U,45686,999,27490,.17994E-4,-.13E-6,0
STARLINK-1413,2020-035AJ,2025-05-25T01:52:52.012128,15.06401932,.0001376,53.0551,272.2445,74.6754,285.4387,0,U,45689,999,27496,.11358E-3,.1411E-4,0
STARLINK-1417,2020-035AN,2025-05-24T16:14:20.011200,15.06409370,.0001256,53.0556,274.0496,84.0068,276.1064,0,U,45693,999,27490,.6987E-4,.76E-5,0
STARLINK-1420,2020-035AQ,2025-05-25T00:13:19.553376,15.06396755,.0001247,53.0542,252.5414,103.7993,256.3135,0,U,45695,999,27523,.19053E-4,.2E-7,0
STARLINK-1422,2020-035AR,2025-05-24T14:54:43.664544,15.06399726,.0001218,53.0554,274.2988,82.0868,278.0259,0,U,45696,999,27529,.81708E-4,.936E-5,0
STARLINK-1351,2020-035AS,2025-05-24T23:53:27.776832,15.06387195,.0001031,53.0550,252.6150,82.3432,277.7674,0,U,45697,999,27523,.16569E-3,.2187E-4,0
STARLINK-1398,2020-035AU,2025-05-24T22:00:01.999584,15.30688624,.0001483,53.0584,248.4880,52.9157,147.7251,0,U,45699,999,27532,-.9101E-3,-.27629E-3,0
STARLINK-1400,2020-035AV,2025-05-24T16:54:08.772480,15.06403994,.0001391,53.0554,253.9231,85.7797,274.3351,0,U,45700,999,27559,.73313E-4,.811E-5,0
STARLINK-1403,2020-035AW,2025-05-24T17:36:36.796608,15.06408367,.0001127,53.0551,253.7890,86.1352,273.9765,0,U,45701,999,27559,.16599E-3,.2192E-4,0
STARLINK-1407,2020-035AY,2025-05-24T16:16:26.861952,15.24553163,.0008017,53.0461,240.3949,240.2519,119.7680,0,U,45703,999,27578,.10056E-2,.24849E-3,0
STARLINK-1411,2020-035BB,2025-05-25T00:30:37.266624,15.06391729,.0001393,53.0558,252.5007,84.7738,275.3410,0,U,45706,999,27523,.65484E-4,.694E-5,0
STARLINK-1412,2020-035BC,2025-05-25T06:00:02.000160,15.92952493,.0007442,53.0484,168.2957,21.7175,60.3681,0,U,45707,999,27643,.51516E-3,.181156E-2,.23523E-4
STARLINK-1423,2020-035BF,2025-05-24T13:27:08.648928,15.06399824,.0000402,53.0543,254.5678,93.5754,266.5281,0,U,45710,999,27557,.10036E-3,.1214E-4,0
STARLINK-1433,2020-035BG,2025-05-25T00:09:22.012128,15.06407203,.000161,53.0545,252.5643,74.7039,285.4128,0,U,45711,999,27523,.14719E-3,.1912E-4,0
STARLINK-1434,2020-035BH,2025-05-24T12:54:35.034336,15.06601963,.0001735,53.0552,254.6678,68.8029,291.3146,0,U,45712,999,27557,.61746E-3,.8977E-4,0
STARLINK-1465,2020-038B,2025-05-25T02:32:42.426240,15.06409829,.0001557,53.0549,92.1205,91.8059,268.3108,0,U,45731,999,27366,.18052E-3,.2409E-4,0
STARLINK-1471,2020-038F,2025-05-24T18:43:30.382464,15.34351380,.000238,53.0547,68.2392,57.2958,302.8273,0,U,45735,999,27300,.32096E-3,.10467E-3,0
STARLINK-1474,2020-038J,2025-05-25T00:36:02.803680,15.51252798,.0004654,53.0441,47.7643,92.8078,267.3463,0,U,45738,999,27443,.41001E-3,.24054E-3,0
STARLINK-1475,2020-038K,2025-05-25T00:57:22.036896,15.36730689,.0002122,53.0612,7.6154,116.2810,243.8410,0,U,45739,999,27484,.76911E-3,.27718E-3,0
STARLINK-1480,2020-038M,2025-05-25T03:41:43.058976,15.06397321,.0001493,53.0557,91.9013,83.9915,276.1244,0,U,45741,999,27382,.70752E-4,.772E-5,0
STARLINK-1481,2020-038N,2025-05-24T22:00:01.999584,15.65246480,.0006773,53.0469,46.2743,114.1917,138.0611,0,U,45742,999,27443,.12177E-2,.124483E-2,0
STARLINK-1500,2020-038Q,2025-05-24T13:20:12.695136,15.14296130,.0001851,53.0531,92.6734,96.0203,264.1000,0,U,45744,999,27356,.7499E-2,.141353E-2,0
STARLINK-1504,2020-038S,2025-05-24T15:57:05.564736,15.27346940,.0005207,53.0318,67.2620,36.2609,323.8741,0,U,45746,999,27300,.7521E-3,.20122E-3,0
STARLINK-1506,2020-038T,2025-05-24T03:00:36.332064,15.15579183,.0005187,53.0531,91.4102,83.7827,276.3757,0,U,45747,999,27262,.10787E-2,.20473E-3,0
STARLINK-1507,2020-038U,2025-05-25T06:00:02.000160,15.94610038,.0002298,53.0304,0.4782,191.6361,198.6285,0,U,45748,999,27492,.85961E-3,.332001E-2,.54268E-4
STARLINK-1464,2020-038X,2025-05-25T02:08:47.893344,15.06409120,.0001523,53.0553,72.1902,94.8421,265.2742,0,U,45751,999,27409,.4823E-4,.437E-5,0
STARLINK-1476,2020-038Z,2025-05-24T22:42:17.676288,15.59166635,.0004107,53.0335,29.3566,42.6303,317.5027,0,U,45753,999,27468,.14376E-2,.115829E-2,0
STARLINK-1477,2020-038AA,2025-05-24T20:07:53.394816,15.06399531,.0001436,53.0555,73.3190,85.5513,274.5640,0,U,45754,999,27390,-.22277E-4,-.613E-5,0
STARLINK-1478,2020-038AB,2025-05-24T22:09:57.877920,15.06402615,.0001555,53.0558,72.9371,86.3831,273.7336,0,U,45755,999,27294,.49456E-4,.455E-5,0
STARLINK-1484,2020-038AC,2025-05-25T01:16:18.525216,15.38736727,.0004688,53.0243,25.5992,84.4822,275.6715,0,U,45756,999,27474,.37024E-3,.14021E-3,0
STARLINK-1487,2020-038AE,2025-05-24T19:04:14.330784,15.74247027,.0002419,53.0224,276.5631,267.7987,92.2754,0,U,45758,999,27513,.55185E-3,.81195E-3,0
STARLINK-1493,2020-038AF,2025-05-24T18:42:57.996288,15.06399159,.0001506,53.0572,73.5832,91.3376,268.7786,0,U,45759,999,27292,.44769E-4,.385E-5,0
STARLINK-1494,2020-038AG,2025-05-25T04:21:30.041280,15.06403982,.0001651,53.0571,71.7792,91.0670,269.0508,0,U,45760,999,27391,.77321E-4,.87E-5,0
STARLINK-1502,2020-038AL,2025-05-25T05:03:57.738816,15.06403109,.0001544,53.0544,71.6461,88.6572,271.4594,0,U,45764,999,27392,.90809E-4,.1071E-4,0
STARLINK-1470,2020-038AU,2025-05-25T00:13:30.336096,15.08991095,.0004035,53.0547,52.1213,119.6020,240.5373,0,U,45772,999,27436,.1053E-2,.16582E-3,0
STARLINK-1482,2020-038AV,2025-05-25T01:02:28.878720,15.06328427,.0001921,53.0565,52.4002,96.9705,263.1502,0,U,45773,999,27421,.10944E-2,.16026E-3,0
STARLINK-1485,2020-038AW,2025-05-25T06:00:02.000160,15.48215489,.000117,53.0573,47.9323,92.3027,123.6595,0,U,45774,999,27445,.64524E-3,.34248E-3,0
STARLINK-1489,2020-038AY,2025-05-25T06:00:02.000160,15.91069569,.0006239,53.0309,326.5000,252.8961,159.5146,0,U,45776,999,27559,.12079E-2,.388531E-2,.68018E-4
STARLINK-1491,2020-038BA,2025-05-24T22:00:01.999584,15.71076382,.0006024,53.0387,352.3219,150.5992,259.5914,0,U,45778,999,27519,.11028E-2,.143432E-2,0
STARLINK-1496,2020-038BC,2025-05-25T00:14:41.933184,15.06404389,.0001455,53.0569,52.5484,87.4929,272.6226,0,U,45780,999,27416,.10856E-3,.1336E-4,0
STARLINK-1497,2020-038BD,2025-05-24T23:50:17.311488,15.28981518,.000934,53.0498,33.9812,72.5843,287.6176,0,U,45781,999,27443,.9093E-3,.25703E-3,0
STARLINK-1510,2020-038BG,2025-05-24T21:25:47.395488,15.36989340,.0008375,53.0419,24.5100,53.9340,306.2437,0,U,45784,999,27455,.95325E-3,.34804E-3,0
STARLINK-1513,2020-038BJ,2025-05-25T00:57:08.735616,15.06425474,.0001857,53.0560,52.4131,91.9729,268.1473,0,U,45786,999,27417,-.18836E-3,-.3088E-4,0
STARLINK-1517,2020-038BK,2025-05-24T20:50:51.950112,16.03837099,.0005873,53.0383,12.5156,228.7883,131.2642,0,U,45787,999,27471,.66217E-3,.433538E-2,.96475E-4
STARLINK-1522,2020-055A,2025-05-24T22:53:44.926080,15.06408864,.0001373,53.0547,342.8034,93.4980,266.6166,0,U,46027,999,26485,.19667E-3,.265E-4,0
STARLINK-1523,2020-055B,2025-05-24T20:03:54.351936,15.06393163,.0001396,53.0560,343.3302,90.4443,269.6705,0,U,46028,999,26536,.20664E-3,.2797E-4,0
STARLINK-1526,2020-055C,2025-05-24T23:04:23.965536,15.06379006,.000161,53.0564,342.7687,86.7925,273.3248,0,U,46029,999,26486,-.10755E-3,-.1882E-4,0
STARLINK-1555,2020-055F,2025-05-24T19:32:03.649632,15.06403842,.0001393,53.0561,343.4347,91.6605,268.4544,0,U,46032,999,26483,.95634E-4,.1143E-4,0
STARLINK-1556,2020-055G,2025-05-24T22:16:35.939136,15.06403091,.0001446,53.0559,342.9175,102.0786,258.0366,0,U,46033,999,26534,.39663E-4,.309E-5,0
STARLINK-1557,2020-055H,2025-05-24T19:10:50.141280,15.06402491,.0001416,53.0559,343.4989,89.6048,270.5103,0,U,46034,999,26532,.5839E-4,.588E-5,0
STARLINK-1558,2020-055J,2025-05-24T22:32:31.183584,15.06403758,.0001299,53.0548,342.8667,89.5979,270.5159,0,U,46035,999,26537,.14262E-3,.1844E-4,0
STARLINK-1560,2020-055K,2025-05-24T23:46:49.160928,15.06407281,.0001499,53.0552,342.6359,109.4824,250.6327,0,U,46036,999,26486,.77519E-4,.874E-5,0
STARLINK-1567,2020-055M,2025-05-24T20:51:40.647744,15.06401660,.0001236,53.0560,343.1818,90.4789,269.6341,0,U,46038,999,26484,.5598E-4,.553E-5,0
STARLINK-1569,2020-055N,2025-05-25T01:48:54.424224,15.06395458,.0001333,53.0558,342.2576,88.2799,271.8343,0,U,46039,999,26487,-.18081E-4,-.551E-5,0
STARLINK-1582,2020-055S,2025-05-24T19:37:21.751104,15.06409905,.0001226,53.0553,343.4173,91.5114,268.6015,0,U,46043,999,26483,-.26655E-4,-.679E-5,0
STARLINK-1591,2020-055U,2025-05-24T18:38:58.701984,15.06405969,.0001403,53.0545,343.5947,92.9404,267.1745,0,U,46045,999,26532,.99001E-4,.1194E-4,0
STARLINK-1524,2020-055W,2025-05-24T22:17:55.322592,15.06406608,.0001435,53.0564,332.9152,100.0937,260.0214,0,U,46047,999,26550,.11068E-3,.1368E-4,0
STARLINK-1527,2020-055X,2025-05-24T22:12:36.844416,15.06406801,.0001368,53.0556,332.9330,91.0760,269.0386,0,U,46048,999,26548,.11724E-3,.1466E-4,0
STARLINK-1540,2020-055AA,2025-05-24T23:00:22.954464,15.06401084,.0001188,53.0547,332.7802,102.1222,257.9900,0,U,46051,999,26500,-.46022E-4,-.967E-5,0
STARLINK-1541,2020-055AB,2025-05-24T22:39:09.014112,15.06404508,.0001306,53.0557,332.8492,94.7268,265.3870,0,U,46052,999,26548,.79052E-4,.896E-5,0
STARLINK-1543,2020-055AC,2025-05-25T05:06:37.388736,15.06405500,.0001158,53.0552,331.6397,80.8525,279.2595,0,U,46053,999,26503,.20553E-3,.2782E-4,0
STARLINK-1548,2020-055AD,2025-05-24T19:43:59.710368,15.06390799,.0001044,53.0543,333.3934,88.2971,271.8137,0,U,46054,999,26549,-.58555E-4,-.1153E-4,0
STARLINK-1554,2020-055AE,2025-05-24T17:47:14.682624,15.06395339,.0001336,53.0560,333.7567,101.2370,258.8769,0,U,46055,999,26548,.2022E-3,.2731E-4,0
STARLINK-1564,2020-055AH,2025-05-24T22:49:50.407104,15.06404833,.0001556,53.0548,333.2781,112.2788,247.8366,0,U,46058,999,26550,-.91304E-4,-.1641E-4,0
STARLINK-1570,2020-055AJ,2025-05-24T21:56:41.294112,15.06408091,.0001313,53.0553,332.9790,97.2259,262.8880,0,U,46059,999,26546,-.78891E-4,-.1457E-4,0
STARLINK-1572,2020-055AK,2025-05-24T21:51:23.106240,15.06399194,.0001242,53.0557,332.9963,95.9517,264.1614,0,U,46060,999,26497,.23208E-3,.3177E-4,0
STARLINK-1573,2020-055AL,2025-05-24T21:46:05.129184,15.06402765,.0001369,53.0561,333.0503,84.0737,276.0408,0,U,46061,999,26497,.79061E-4,.896E-5,0
STARLINK-1577,2020-055AN,2025-05-24T19:12:09.012384,15.06405560,.0001493,53.0562,333.4935,90.4334,269.6826,0,U,46063,999,26548,.61913E-4,.641E-5,0
STARLINK-1583,2020-055AP,2025-05-24T21:35:27.809952,15.06407979,.000125,53.0562,333.0460,95.6222,264.4909,0,U,46064,999,26550,.12379E-3,.1563E-4,0
STARLINK-1525,2020-055AR,2025-05-24T21:32:48.446880,15.06398747,.0001315,53.0558,313.0559,86.4644,273.6496,0,U,46066,999,26577,.17933E-3,.2391E-4,0
STARLINK-1536,2020-055AV,2025-05-24T17:49:51.121056,15.06431863,.0001339,53.0548,313.7493,103.7385,256.3753,0,U,46070,999,26522,.55266E-3,.7967E-4,0
STARLINK-1542,2020-055AY,2025-05-24T20:50:20.810688,15.06406545,.0001387,53.0558,313.1906,86.7282,273.3865,0,U,46073,999,26577,.12145E-3,.1528E-4,0
STARLINK-1549,2020-055AZ,2025-05-24T18:53:34.836000,15.06396222,.0001317,53.0561,313.5577,86.6332,273.4808,0,U,46074,999,26575,.54293E-4,.527E-5,0
STARLINK-1551,2020-055BA,2025-05-24T17:55:11.365248,15.06404051,.0001417,53.0549,313.7369,87.2122,272.9029,0,U,46075,999,26575,.89532E-4,.1052E-4,0
STARLINK-1552,2020-055BB,2025-05-24T18:32:20.223456,15.06408375,.000113,53.0548,313.6146,87.5321,272.5798,0,U,46076,999,26574,.6422E-5,-.186E-5,0
STARLINK-1559,2020-055BC,2025-05-24T17:35:17.772576,15.08229742,.0002922,53.0535,313.5748,213.1138,146.9669,0,U,46077,999,26571,.1502E-2,.23304E-3,0
STARLINK-1566,2020-055BE,2025-05-25T04:32:06.239040,15.06401706,.0001615,53.0564,311.7440,84.5829,275.5344,0,U,46079,999,26529,.61748E-5,-.19E-5,0
STARLINK-1568,2020-055BF,2025-05-25T04:07:27.509088,15.21418040,.000027,53.0497,301.5579,286.1032,73.9934,0,U,46080,999,26543,.11377E-2,.25627E-3,0
STARLINK-1578,2020-055BH,2025-05-24T20:55:39.297504,15.06405732,.0001381,53.0543,313.1736,87.1598,272.9549,0,U,46082,999,26524,.23373E-3,.3202E-4,0
STARLINK-1579,2020-055BJ,2025-05-24T20:11:49.373952,15.06402907,.0001481,53.0567,313.2985,102.4920,257.6235,0,U,46083,999,26523,.19029E-4,.2E-7,0
STARLINK-1585,2020-057A,2025-05-24T17:49:52.796352,15.06398038,.0001184,53.0540,153.7519,88.6729,271.4396,0,U,46117,999,26279,.92928E-4,.1103E-4,0
STARLINK-1588,2020-057B,2025-05-22T12:59:23.175744,16.03140106,.0008952,53.0443,150.2495,30.4711,64.1012,0,U,46118,999,26330,.92421E-3,.582536E-2,.16842E-3
STARLINK-1593,2020-057C,2025-05-24T07:26:17.196000,15.06397119,.0001162,53.0540,176.0441,88.7054,271.4068,0,U,46119,999,26370,.93134E-4,.1106E-4,0
STARLINK-1601,2020-057D,2025-05-25T01:23:43.197504,15.06392319,.0001331,53.0538,172.3369,91.0596,269.0545,0,U,46120,999,26322,.85103E-4,.986E-5,0
STARLINK-1605,2020-057G,2025-05-25T05:17:14.179200,15.06400697,.0001342,53.0544,131.6089,90.1208,269.9935,0,U,46123,999,26380,.58598E-4,.591E-5,0
STARLINK-1614,2020-057H,2025-05-24T23:05:41.869824,15.06397313,.0002058,53.0541,132.7629,80.3271,279.7950,0,U,46124,999,26311,.56314E-4,.557E-5,0
STARLINK-1618,2020-057J,2025-05-23T15:32:09.533184,15.24512526,.0002113,53.0540,177.5910,76.4130,283.7102,0,U,46125,999,26362,.14478E-1,.379617E-2,0
STARLINK-1621,2020-057L,2025-05-25T00:59:48.551424,15.06400391,.0001112,53.0538,152.4077,73.8911,286.2201,0,U,46127,999,26350,.822E-4,.943E-5,0
STARLINK-1622,2020-057M,2025-05-24T22:28:32.675520,15.06404465,.000096,53.0539,132.8835,62.8037,297.3050,0,U,46128,999,26376,.17231E-4,-.25E-6,0
STARLINK-1623,2020-057N,2025-05-24T05:55:59.532384,15.06397958,.0001217,53.0545,135.9715,87.5310,272.5819,0,U,46129,999,26300,.41271E-4,.333E-5,0
