h3Index,lat,lon,parent_data_points,client_server_distance_km
822e2ffffffffff,37.160865,141.659652,0.0,195.1246280591726
822e67fffffffff,34.983013,136.726443,0.0,285.1644163191293
822e6ffffffffff,35.084901,133.727191,0.0,549.9454335107459
822e77fffffffff,37.34599,138.371287,0.0,221.80220432738943
822eaffffffffff,44.570171,144.285665,0.0,1033.9129221798291
822ef7fffffffff,44.685113,140.538302,0.0,990.7452589761733
822f5ffffffffff,34.798266,139.846033,59175.0,99.21077561993198
8230c7fffffffff,35.273118,127.680573,0.0,262.5525045405112
8230cffffffffff,35.113142,130.856892,0.0,441.30001899152984
8230dffffffffff,33.179515,128.824242,0.0,515.5641468933179
8230e7fffffffff,37.256065,126.535458,23.0,52.51279044032913
8230effffffffff,37.382278,129.281372,0.0,203.826885557175
823127fffffffff,46.941058,120.762708,0.0,1160.3988215719774
823137fffffffff,46.075871,117.25718,0.0,1240.9922386924593
82315ffffffffff,39.582109,127.644351,0.0,231.35182890282184
823387fffffffff,34.054664,179.173555,0.0,2658.570524438242
82339ffffffffff,37.143853,178.945849,0.0,2843.17819578495
8233a7fffffffff,30.974065,179.384639,0.0,2506.113603058399
823827fffffffff,36.439148,-1.728125,0.0,474.5545651144895
82386ffffffffff,37.062181,11.12745,0.0,847.9202152029902
823907fffffffff,39.595073,-6.686136,0.0,232.77309130003374
82390ffffffffff,39.190455,-3.026195,255940.0,148.13243781509334
823917fffffffff,37.148231,-8.826951,0.0,175.97782716851285
82391ffffffffff,36.841143,-5.207945,0.0,402.86821889780674
823927fffffffff,42.343703,-8.295521,0.0,409.9694044613055
82392ffffffffff,41.94806,-4.441546,0.0,181.11798945388918
823947fffffffff,40.971342,2.820714,0.0,70.3153374733465
823957fffffffff,38.690749,0.473246,0.0,332.89788952752264
823967fffffffff,43.584727,1.612941,0.0,249.21373100859918
82396ffffffffff,43.212387,5.347917,0.0,9.51146450064305
823977fffffffff,41.442223,-0.752027,0.0,244.85919677609243
823c0ffffffffff,28.506879,89.302672,148.0,542.3419287195244
823c1ffffffffff,26.073806,87.508056,0.0,390.7792274124637
823c57fffffffff,28.424304,92.641341,0.0,568.2485600906332
823c5ffffffffff,28.25883,95.998925,0.0,753.1016364132788
823cc7fffffffff,23.439678,92.273842,0.0,194.20805958736048
823ccffffffffff,23.265371,95.572509,0.0,530.5146986649052
823cdffffffffff,20.780975,93.728459,0.0,474.4812904745568
823ce7fffffffff,26.018785,90.798069,0.0,257.8586904044484
823ceffffffffff,25.88758,94.118824,0.0,445.9770988993498
823cf7fffffffff,23.543943,88.995846,1483.0,143.94204933194962
823e6ffffffffff,29.265877,35.179575,0.0,315.8040467116801
823e87fffffffff,21.138796,18.358532,0.0,1942.78896790517
823e8ffffffffff,20.083077,21.46667,0.0,1880.6208151994829
823e97fffffffff,19.145285,15.91236,0.0,1956.4016034944405
823e9ffffffffff,18.138435,18.972222,0.0,2131.594322590071
823ea7fffffffff,24.171955,17.711809,0.0,1638.2027426905647
823eb7fffffffff,22.1342,15.216255,0.0,1941.2174621823535
823ec7fffffffff,20.851229,27.130771,0.0,1461.8541537038261
823ecffffffffff,19.64878,30.124905,0.0,1458.7577315277292
823ed7fffffffff,18.977029,24.523327,0.0,1782.0357503684425
823edffffffffff,17.831706,27.512891,0.0,1744.7801998899254
823eeffffffffff,22.690256,29.811182,0.0,1153.773732890246
823ef7fffffffff,22.01395,24.053562,0.0,1541.763004304673
823f27fffffffff,38.337609,17.59158,0.0,477.73875396043184
823f2ffffffffff,37.350194,21.258359,0.0,228.52077319802123
823f37fffffffff,36.270169,14.739432,7.0,788.4562246109517
823f67fffffffff,38.063395,27.934538,0.0,368.53396384305466
823f77fffffffff,36.242626,24.855404,0.0,217.92591807234479
82404ffffffffff,25.679645,97.448282,0.0,744.724016995252
82405ffffffffff,28.010839,99.352486,0.0,1014.4229460679643
824067fffffffff,22.710742,102.14496,0.0,1205.7406740599527
82406ffffffffff,23.021586,98.870112,0.0,868.5405445860474
824387fffffffff,22.526912,56.280975,0.0,265.53809326422834
82438ffffffffff,23.142212,59.145154,54.0,77.04647452407968
824397fffffffff,20.121377,55.739477,0.0,487.27417011256665
82439ffffffffff,20.700804,58.484725,0.0,324.11047453194016
8243a7fffffffff,24.347786,53.985713,0.0,268.6234129460592
8243affffffffff,25.035695,56.866687,37.0,235.70934214156
8243b7fffffffff,21.880806,53.522699,0.0,429.5452156299059
824417fffffffff,25.333379,-82.198895,566.0,205.69708725163275
82441ffffffffff,27.908964,-83.520203,0.0,404.53291138383196
824447fffffffff,30.769735,-91.458505,0.0,549.8003711252056
82444ffffffffff,33.377732,-93.220777,444.0,336.6652723302833
824457fffffffff,30.678918,-88.136517,0.0,474.70571711355524
82445ffffffffff,33.294639,-89.76948,0.0,461.5168670164996
82446ffffffffff,30.774742,-94.876334,0.0,286.891983741126
8244a7fffffffff,25.147353,-79.361949,222293.0,110.73117068991381
8244affffffffff,27.694317,-80.563842,1597.0,215.30210875384802
8244c7fffffffff,32.872502,-83.213195,278405.0,149.71816476138034
8244cffffffffff,35.474591,-84.674721,0.0,174.06617422394305
8244d7fffffffff,32.554041,-80.136568,0.0,33.173360048285474
8244dffffffffff,35.140969,-81.460291,0.0,292.7435609223227
8244e7fffffffff,30.510587,-84.927681,0.0,364.7488158138108
8244effffffffff,33.122924,-86.428165,0.0,171.44216130787356
8244f7fffffffff,30.274031,-81.845338,18.0,334.00222163171236
82450ffffffffff,20.415182,-88.325153,6.0,682.5768530165892
824527fffffffff,15.364307,-88.408284,0.0,239.93928728107628
82452ffffffffff,17.829589,-89.849672,0.0,361.4858058556299
824537fffffffff,15.462343,-85.568912,0.0,538.6960535809474
824577fffffffff,20.350447,-91.372289,0.0,641.2799587284185
82459ffffffffff,22.645695,-78.233428,0.0,402.41986270507226
824797fffffffff,24.908625,179.763703,0.0,2321.263672023328
8247b7fffffffff,27.919782,179.58085,0.0,2392.1092236591217
824807fffffffff,24.486527,-108.224634,37.0,807.1683787801303
82480ffffffffff,26.946629,-110.360847,0.0,755.1583452583087
824817fffffffff,24.860067,-104.812068,0.0,461.0550988538855
82481ffffffffff,27.36777,-106.883771,0.0,679.3976009596148
82482ffffffffff,24.036818,-111.614954,0.0,1061.2881182996448
824837fffffffff,21.997542,-106.170872,0.0,618.7348565571195
824847fffffffff,28.792993,-116.05571,0.0,632.2527747221159
824857fffffffff,29.358902,-112.578281,0.0,470.7859609131112
82485ffffffffff,31.705258,-114.87464,6.0,333.322318685083
824877fffffffff,26.442558,-113.799307,0.0,809.6572274371681
824887fffffffff,27.945084,-99.915168,0.0,254.27335186177893
82488ffffffffff,30.502533,-101.91231,0.0,531.0868282255874
824897fffffffff,28.099493,-96.474676,0.0,86.81620488764713
82489ffffffffff,30.687215,-98.368984,0.0,276.21443775095184
8248a7fffffffff,25.15414,-101.401315,0.0,123.73790774649092
8248affffffffff,27.70131,-103.393282,0.0,378.95585598038804
8248b7fffffffff,25.367705,-98.016358,0.0,233.6252660373722
8248c7fffffffff,32.686726,-107.662249,0.0,394.3087061466105
8248cffffffffff,35.087059,-109.94019,0.0,259.4366881551191
8248d7fffffffff,33.020613,-104.010386,0.0,307.70570662952593
8248dffffffffff,35.480263,-106.211183,0.0,90.62874682638422
8248e7fffffffff,29.836209,-109.04437,0.0,505.44868617402943
8248effffffffff,32.246501,-111.293169,163529.0,165.08032341851685
8248f7fffffffff,30.21862,-105.479934,0.0,598.9930773088291
824987fffffffff,19.804142,-100.933363,0.0,104.28452036755318
82498ffffffffff,22.332469,-102.828971,0.0,317.87665210546584
824997fffffffff,20.047426,-97.693553,559177.0,165.43443730417493
82499ffffffffff,22.596555,-99.502226,0.0,241.09054258116103
8249a7fffffffff,17.008891,-102.311051,0.0,430.4625753085599
8249affffffffff,19.498793,-104.199849,0.0,415.94252324331194
8249b7fffffffff,17.293389,-99.123463,0.0,237.9495108926069
824b67fffffffff,32.96573,132.00435,0.0,684.9940148138191
824b77fffffffff,30.974594,129.965557,0.0,782.4294227865897
824c8ffffffffff,20.060952,-71.907629,417.0,1061.5315545188967
824c9ffffffffff,20.055072,-74.676117,0.0,852.3988775966518
824cc7fffffffff,17.989047,-67.58143,0.0,1563.4291082296493
824cd7fffffffff,18.024089,-70.270772,9185.0,1339.1253171114502
824cf7fffffffff,20.02497,-69.198013,0.0,1296.184611030847
82520ffffffffff,17.755138,46.083319,0.0,1009.1984271700027
82521ffffffffff,16.24883,43.573617,9566.0,1301.0192950500743
825247fffffffff,17.842674,50.819794,0.0,831.0132425482958
82524ffffffffff,16.520741,52.926109,0.0,985.3792388003736
825257fffffffff,16.440896,48.397448,0.0,1036.022485587749
82525ffffffffff,15.15864,50.584406,0.0,1130.5167053409386
82526ffffffffff,19.179672,53.217169,0.0,700.8084593018427
825277fffffffff,19.200172,48.584264,0.0,741.6432175826844
825297fffffffff,11.452857,36.087642,0.0,1418.83382703013
8252b7fffffffff,14.275777,35.95606,0.0,1733.0318638806355
8252c7fffffffff,12.272335,45.839789,24797.0,1565.6750378788552
8252cffffffffff,11.108223,48.050369,0.0,1618.6501338684873
8252e7fffffffff,14.980294,45.958505,0.0,1284.8275816305788
8252effffffffff,13.740314,48.219697,0.0,1329.8284607527655
8252f7fffffffff,13.468295,43.511691,0.0,1559.3007320396978
82534ffffffffff,23.350473,51.327103,0.0,216.30990006389518
82536ffffffffff,26.150208,51.600942,3685.0,96.25652114772159
825387fffffffff,20.138928,35.671135,0.0,1331.3218970563619
82538ffffffffff,18.838405,38.428585,0.0,1517.471609766279
825397fffffffff,18.419284,33.023654,0.0,1529.7627870311999
82539ffffffffff,17.17523,35.817418,0.0,1661.194917653544
8253a7fffffffff,23.152658,35.516563,0.0,995.8892430482621
8253affffffffff,21.804309,38.353975,0.0,1196.5216796050397
8253b7fffffffff,21.427293,32.796105,0.0,1201.3215585738117
82541ffffffffff,14.278199,-14.920429,0.0,2181.130939862789
82544ffffffffff,10.067958,-6.808387,0.0,1191.1560138596328
82545ffffffffff,9.981633,-9.480265,0.0,1468.779538469116
82546ffffffffff,12.251378,-5.236044,0.0,1144.1296402669273
8254affffffffff,14.141545,-17.884907,45.0,2476.7009767390214
8254cffffffffff,7.65899,-13.665055,556.0,1886.033535626658
8254effffffffff,9.871312,-12.212417,0.0,1757.8407866262262
8254f7fffffffff,11.898925,-16.399108,0.0,2253.307606407728
825807fffffffff,14.130272,6.358783,0.0,913.3016651188086
82580ffffffffff,13.276272,9.208926,0.0,990.9397901043674
825817fffffffff,12.233967,4.417012,0.0,652.4999939492683
82581ffffffffff,11.400884,7.183922,0.0,690.3328361122869
825827fffffffff,16.906711,5.497906,0.0,1184.681887909679
82582ffffffffff,16.07997,8.406776,0.0,1201.9328878586377
825837fffffffff,14.936018,3.539461,0.0,943.198633859104
825847fffffffff,14.271977,14.275271,0.0,1473.8122104812708
82584ffffffffff,13.302983,17.20432,0.0,1693.6834615940754
825857fffffffff,12.378869,12.076128,0.0,1158.4903922800681
82585ffffffffff,11.444085,14.946127,109.0,1385.423338292824
825867fffffffff,17.160635,13.571856,0.0,1625.5626165939032
82586ffffffffff,16.19635,16.574284,0.0,1798.761527644211
825877fffffffff,15.199897,11.337625,0.0,1303.2332000068666
825887fffffffff,7.828604,3.433559,0.0,152.8352407958788
82588ffffffffff,6.993475,6.069842,0.0,302.56868866107186
825897fffffffff,6.143475,1.701039,188.0,189.2154304738331
82589ffffffffff,5.321603,4.2577,201465.0,158.80675634567663
8258a7fffffffff,10.399269,2.577531,0.0,447.4621337527918
8258affffffffff,9.582706,5.259916,0.0,404.4782236075546
8258b7fffffffff,8.632283,0.835968,0.0,370.8114305341357
8258c7fffffffff,7.84917,10.711568,0.0,823.1381487526827
8258cffffffffff,6.942866,13.456751,0.0,1113.6800284165429
8258d7fffffffff,6.131433,8.734322,107141.0,592.4226836535075
8258dffffffffff,5.247753,11.415791,0.0,898.4902199051495
8258e7fffffffff,10.528682,9.976549,0.0,854.7370674412792
8258effffffffff,9.622773,12.781859,0.0,1092.8728171826506
8258f7fffffffff,8.731031,7.975182,0.0,565.7546080227687
82590ffffffffff,19.716188,4.599333,0.0,1480.4088342400141
825947fffffffff,20.982116,9.753855,0.0,1754.9238373494572
82594ffffffffff,20.095604,12.833683,0.0,1827.7106362471754
825957fffffffff,18.926042,7.568053,0.0,1458.779430188046
82595ffffffffff,18.072627,10.564275,0.0,1508.330791848547
82596ffffffffff,23.060824,12.058373,0.0,1996.8722929530168
825977fffffffff,21.799295,6.690582,0.0,1742.8025744304105
825987fffffffff,13.766452,-0.991416,0.0,943.4191991942649
82598ffffffffff,13.023567,1.688133,688.0,753.6418429777597
825997fffffffff,11.912113,-2.646073,6.0,897.7715755521806
82599ffffffffff,11.176735,-0.06107,0.0,647.2086538356014
8259affffffffff,15.689931,0.763832,0.0,1065.851415269536
8259b7fffffffff,14.460527,-3.611601,0.0,1173.2463847755378
825a97fffffffff,21.955975,179.934513,0.0,2295.573003348126
825ab7fffffffff,19.075378,-179.90557,0.0,2313.693860237771
825b87fffffffff,13.573833,-179.614505,0.0,2461.5740246803352
825b9ffffffffff,16.278267,-179.755538,0.0,2371.1923819069552
825ba7fffffffff,10.969016,-179.481687,0.0,2577.579854714278
825d17fffffffff,20.075938,-155.72825,0.0,260.66271392832937
825f07fffffffff,3.839858,-55.79466,0.0,2028.9599129328362
825f0ffffffffff,6.058345,-57.601785,29.0,1829.3896894410718
825f17fffffffff,4.392913,-52.872175,44.0,2350.0771641128185
825f1ffffffffff,6.634578,-54.731031,0.0,2150.565116196558
825f27fffffffff,1.028442,-56.857146,0.0,1954.8462597831344
825f2ffffffffff,3.289175,-58.650001,0.0,1717.9142066163665
825f37fffffffff,1.555729,-53.946987,0.0,2261.538223488572
825f47fffffffff,7.59572,-62.101307,0.0,1361.5810678803346
825f4ffffffffff,9.62597,-63.757134,0.0,1262.088888955986
825f57fffffffff,8.201315,-59.366206,0.0,1670.257011042852
825f5ffffffffff,10.261092,-61.086196,56.0,1558.4262601298049
825f67fffffffff,4.907907,-63.111409,0.0,1214.6764437459003
825f6ffffffffff,6.99173,-64.747993,0.0,1062.041241153459
825f77fffffffff,5.481219,-60.398559,0.0,1516.808239910743
826107fffffffff,5.466252,80.521649,0.0,847.3198965500502
826117fffffffff,8.005843,82.066454,0.0,597.4804175963994
82611ffffffffff,8.117907,79.133065,1262.0,565.9614168305329
8261affffffffff,10.674262,80.659176,0.0,271.0266501978767
826327fffffffff,18.363289,57.872668,0.0,588.5958744507468
826337fffffffff,17.821404,55.237456,0.0,732.4236665598152
826397fffffffff,9.980954,50.146014,0.0,1708.2096892304887
8263b7fffffffff,12.535172,50.360064,0.0,1423.2363029296753
826417fffffffff,12.472888,97.952328,0.0,1399.5774885703609
826437fffffffff,9.649268,99.310051,0.0,1052.8344569899873
826487fffffffff,17.816605,98.403631,0.0,1060.4484551922299
82648ffffffffff,18.05631,95.160537,0.0,801.6888937371256
826497fffffffff,20.298108,100.263492,0.0,1086.180903451825
82649ffffffffff,20.570188,97.00114,0.0,765.5651090815827
8264a7fffffffff,15.020912,99.779058,0.0,1379.809882662902
8264affffffffff,15.281254,96.568851,14936.0,1140.2128112548908
826507fffffffff,4.029569,101.9453,19894.0,366.8146768094698
82651ffffffffff,6.828795,100.641249,0.0,707.5294237669616
826527fffffffff,1.268765,103.221714,49.0,64.38006640557776
82658ffffffffff,12.200631,101.12666,0.0,1247.4146740086305
826607fffffffff,8.982982,-74.833025,0.0,482.3774742110281
82660ffffffffff,6.63578,-73.117829,0.0,238.64794156638345
826617fffffffff,8.834809,-77.762253,0.0,613.3483542399615
82661ffffffffff,6.477793,-76.041739,266.0,293.4178121633961
826627fffffffff,11.395035,-73.651555,0.0,744.6594656674172
82662ffffffffff,9.106001,-71.954357,0.0,541.7059001455723
826647fffffffff,4.411665,-68.55106,0.0,612.881160367972
82664ffffffffff,2.033292,-66.850953,0.0,855.0220148506713
826657fffffffff,4.251505,-71.396483,0.0,300.98588515891555
82665ffffffffff,1.844265,-69.672073,0.0,583.2433251992506
826667fffffffff,6.89231,-67.459881,0.0,770.603974140789
82666ffffffffff,4.556937,-65.784558,0.0,918.685721880982
826677fffffffff,6.773872,-70.253195,0.0,480.7448186198924
8266a7fffffffff,8.661516,-80.727745,542.0,856.1493518045178
8266b7fffffffff,8.463734,-83.714078,0.0,1009.9292244673388
8266c7fffffffff,1.437909,-75.529864,0.0,398.3180115033447
8266cffffffffff,-1.03378,-73.771241,0.0,639.6758476050911
8266d7fffffffff,1.222912,-78.54016,2086.0,629.705139701699
8266dffffffffff,-1.268765,-76.778286,0.0,729.7337556028705
8266e7fffffffff,4.076638,-74.309671,112835.0,75.30145792535812
8266effffffffff,1.645463,-72.569124,0.0,379.5296435459197
8266f7fffffffff,3.887611,-77.27754,0.0,367.0174219626768
826727fffffffff,18.02147,-73.026078,590.0,1137.1072244488328
826747fffffffff,11.537128,-68.053748,0.0,1007.2064343004832
82674ffffffffff,9.279159,-66.398119,44581.0,987.3946966480111
826757fffffffff,11.480279,-70.819179,0.0,833.4518256696808
82675ffffffffff,9.20439,-69.139046,0.0,738.885823490617
82679ffffffffff,10.959516,-82.42453,0.0,967.7478775625359
8267b7fffffffff,15.522664,-82.825738,0.0,831.1137105676697
826807fffffffff,7.716675,117.194061,0.0,869.0296503907774
826817fffffffff,5.366056,115.488401,0.0,1189.0075671992042
82681ffffffffff,5.006598,118.226178,0.0,1107.9549930249755
82682ffffffffff,10.060463,118.91877,0.0,551.6302314798916
826847fffffffff,9.325524,124.681177,0.0,710.9922328424805
826857fffffffff,6.939406,122.830817,0.0,875.0613785450685
82685ffffffffff,6.506588,125.767189,0.0,1040.5125426620589
826867fffffffff,12.094286,123.596016,0.0,396.77889797903754
826877fffffffff,9.710528,121.760007,0.0,549.8373283688676
826887fffffffff,0.346864,114.844146,0.0,1147.869735082276
8268a7fffffffff,2.979488,113.77347,0.0,1123.809565594944
8268affffffffff,2.714407,116.53131,0.0,1408.3243812890414
8268b7fffffffff,0.571097,112.052285,0.0,921.0565238079789
826947fffffffff,15.073207,119.627712,975192.0,154.462657460239
82694ffffffffff,14.798787,122.512482,0.0,165.86197903489932
82695ffffffffff,12.426083,120.692063,0.0,243.22289268171252
82696ffffffffff,17.426854,121.431346,0.0,317.9982130652225
82699ffffffffff,3.24594,110.924679,0.0,820.6071821159237
826a07fffffffff,7.480115,26.174641,0.0,1530.9480138947292
826a0ffffffffff,6.454611,28.904982,0.0,1229.7138949519565
826a17fffffffff,5.766086,23.822484,0.0,1642.2518312700824
826a1ffffffffff,4.728815,26.551826,0.0,1322.0901756022547
826a27fffffffff,10.231091,25.792666,0.0,1768.7923133825102
826a2ffffffffff,9.181585,28.54528,0.0,1481.3826674259203
826a37fffffffff,8.48875,23.431546,0.0,1839.1940478408815
826a47fffffffff,7.087877,33.960758,0.0,983.6338089463054
826a4ffffffffff,6.020374,36.698605,0.0,812.5828831068375
826a57fffffffff,5.400756,31.660211,481.0,938.5801704241892
826a5ffffffffff,4.325935,34.427809,0.0,678.187919588955
826a67fffffffff,9.797724,33.637631,0.0,1281.783231293093
826a77fffffffff,8.133895,31.224564,0.0,1217.25127067521
826a87fffffffff,1.180578,21.774719,0.0,1694.8639231977995
826a8ffffffffff,0.082571,24.531211,0.0,1374.4866765378283
826a97fffffffff,-0.617667,19.366898,0.0,1940.2774368780783
826a9ffffffffff,-1.737412,22.104098,0.0,1636.214091725071
826aa7fffffffff,4.019553,21.453605,0.0,1806.3239085321295
826aaffffffffff,2.966919,24.172446,0.0,1482.9938458027991
826ab7fffffffff,2.252119,19.075982,0.0,1801.082293086122
826ac7fffffffff,0.787993,29.739067,0.0,820.1080015992828
826acffffffffff,-0.322383,32.561997,0.0,485.0965012641698
826ad7fffffffff,-1.0342,27.334212,0.0,1054.6155127949287
826adffffffffff,-2.161187,30.171213,533.0,745.0352408414338
826ae7fffffffff,3.663806,29.317094,0.0,998.8798801367126
826aeffffffffff,2.578522,32.105923,0.0,677.4911623094642
826af7fffffffff,1.887209,26.938247,0.0,1153.6324941335856
826b07fffffffff,14.142731,22.498997,0.0,2257.31476245295
826b0ffffffffff,13.071674,25.391145,0.0,2034.075601932087
826b17fffffffff,12.300736,20.109646,0.0,1945.692741372085
826b1ffffffffff,11.273792,22.97685,0.0,2071.5559213069273
826b27fffffffff,17.083812,21.996242,0.0,2106.436078618151
826b2ffffffffff,15.99128,24.968582,0.0,2045.6798476518784
826b37fffffffff,15.187456,19.555215,0.0,2013.643534824202
826b47fffffffff,13.734784,30.703384,0.0,1801.0676777748624
826b4ffffffffff,12.592007,33.443536,0.0,1587.4980645740427
826b57fffffffff,11.984093,28.218719,0.0,1754.835843356644
826b5ffffffffff,10.889697,30.970597,0.0,1500.3892363544958
826b67fffffffff,16.65871,30.421875,0.0,1770.745390465848
826b6ffffffffff,15.469672,33.239155,4563.0,1854.1560034733907
826b77fffffffff,14.871364,27.875041,0.0,2038.1424815994815
826b87fffffffff,7.735769,18.37699,0.0,1660.3765559862818
826b97fffffffff,6.018503,16.198166,0.0,1417.2188827793805
826b9ffffffffff,5.038549,18.792423,0.0,1711.8806840642453
826ba7fffffffff,10.47892,17.804575,0.0,1647.4911799786448
826baffffffffff,9.491095,20.637468,0.0,1929.3330643650054
826bb7fffffffff,8.689469,15.586463,0.0,1367.6330867031695
826d07fffffffff,15.043645,-94.335297,0.0,413.22424116727353
826d17fffffffff,14.817086,-97.396958,0.0,545.4331756737947
826d27fffffffff,17.702593,-92.875706,0.0,423.64377905843946
826d2ffffffffff,15.225536,-91.334368,8240.0,109.5278434338713
826d37fffffffff,17.524452,-95.972346,0.0,395.176005128742
826d67fffffffff,12.96614,-87.043478,432.0,418.4328106862022
826d6ffffffffff,10.754494,-85.39236,1854.0,703.7458679025923
826d77fffffffff,12.810542,-89.872226,405.0,215.0677029246505
827197fffffffff,5.75262,-179.393796,0.0,2895.369564556601
8271b7fffffffff,8.468608,-179.356386,0.0,2712.2430408381924
827507fffffffff,7.699246,-3.274074,0.0,747.6067384378651
82750ffffffffff,5.316429,-2.372115,0.0,649.1397021796743
827527fffffffff,9.400816,-1.713371,0.0,649.9099441464657
82752ffffffffff,6.937179,-0.812321,0.0,466.5260523927705
827537fffffffff,10.13139,-4.20601,0.0,929.6902547405736
827587fffffffff,5.819574,-9.797897,141.0,1459.037391787427
82758ffffffffff,3.932005,-8.688657,0.0,1365.908030768626
8275a7fffffffff,7.920894,-8.328841,0.0,1302.352278789468
8275affffffffff,5.954034,-7.242233,0.0,1175.969549492469
8275b7fffffffff,7.799608,-10.970952,0.0,1590.814304692812
827687fffffffff,-6.458533,155.791634,0.0,2354.2769300000627
827a0ffffffffff,1.057276,42.676662,0.0,701.6848029434351
827a1ffffffffff,2.768975,44.799278,13.0,995.3178012846016
827a47fffffffff,0.380212,37.70189,0.0,209.80711288918644
827a4ffffffffff,1.481132,34.905294,0.0,374.0167702019004
827a57fffffffff,2.145823,39.948695,0.0,516.5830860793825
827a5ffffffffff,3.238171,37.194919,0.0,504.8580157386433
827a67fffffffff,-2.541199,38.219785,0.0,209.19700184425542
827a6ffffffffff,-1.435098,35.393499,235405.0,159.12500553118528
827a77fffffffff,-0.715586,40.482473,0.0,412.4094089820461
827a87fffffffff,5.984999,48.822323,0.0,1558.9468343532312
827a8ffffffffff,7.064429,46.282642,0.0,1401.8645654275422
827a97fffffffff,7.481956,50.721153,0.0,1824.602031578986
827a9ffffffffff,8.56066,48.250916,0.0,1674.7368073044418
827aaffffffffff,4.413067,46.84823,0.0,1282.1081230495136
827ae7fffffffff,3.852768,42.129724,0.0,821.6458616104311
827aeffffffffff,4.939281,39.425648,0.0,750.4585260403576
827af7fffffffff,5.494014,44.241787,0.0,1117.2715239049764
827b4ffffffffff,-5.511841,38.748872,0.0,516.4389270095435
827b5ffffffffff,-3.631957,41.02722,0.0,535.4791995116802
827e97fffffffff,3.079545,-179.430266,0.0,3092.6684197672294
827eb7fffffffff,0.459696,-179.465832,0.0,3299.5139891432423
827f87fffffffff,-4.530451,-179.941761,0.0,3634.012827601193
827f9ffffffffff,-2.097908,-179.500527,0.0,3512.0315551479835
827fa7fffffffff,-6.937179,179.187679,0.0,3356.157234699724
828007fffffffff,-4.530155,-42.022416,0.0,2172.0450075943922
82800ffffffffff,-2.127966,-44.022115,0.0,2398.6103233822214
828017fffffffff,-3.992724,-38.937121,10848.0,2326.442902485486
828027fffffffff,-7.460234,-43.110093,0.0,1828.233696304747
82802ffffffffff,-5.054488,-45.112242,0.0,2063.108702105412
828037fffffffff,-6.926813,-40.009397,0.0,1979.2743743895846
828047fffffffff,-0.263127,-49.05009,0.0,2602.5289459769706
82804ffffffffff,2.089359,-50.977458,0.0,2579.733527888032
828067fffffffff,-3.159518,-50.140772,15.0,2298.4982036808906
82806ffffffffff,-0.782038,-52.06135,0.0,2520.234145630873
828077fffffffff,-2.64979,-47.093687,0.0,2324.568299914449
828107fffffffff,-12.743614,-42.183893,0.0,1290.0393332944936
82810ffffffffff,-10.370333,-44.205872,0.0,1488.0078486529735
828117fffffffff,-12.206358,-39.062428,0.0,1493.4164331417505
82811ffffffffff,-9.8498,-41.091867,0.0,1633.1336980721658
828127fffffffff,-15.591133,-43.284798,0.0,951.9054976633987
82812ffffffffff,-13.242737,-45.309036,0.0,1154.6224887920914
828137fffffffff,-15.074061,-40.147883,8253.0,1162.0673352541503
828147fffffffff,-8.453567,-49.288093,0.0,1702.3235345143996
82814ffffffffff,-6.046347,-51.234359,0.0,2007.6399474881227
828157fffffffff,-7.970525,-46.208994,0.0,1732.9951416090469
82815ffffffffff,-5.561212,-48.188702,0.0,2007.224477030255
828167fffffffff,-11.30938,-50.39107,0.0,1418.0230470247552
82816ffffffffff,-8.90604,-52.330064,0.0,1737.5000028131938
828177fffffffff,-10.858025,-47.31162,0.0,1413.1527589245854
828187fffffffff,-8.728597,-34.912047,0.0,2066.996574372956
82818ffffffffff,-6.375018,-36.924978,0.0,2173.730066021062
8281affffffffff,-9.30084,-37.987933,0.0,1831.738916030176
828237fffffffff,-5.95443,12.167509,0.0,1689.4268097073502
828287fffffffff,1.537091,14.105329,0.0,1308.606185602203
82828ffffffffff,2.559951,11.596445,955.0,1007.9589061272427
828297fffffffff,3.290566,16.444759,0.0,1488.9922301989334
82829ffffffffff,4.290499,13.889199,0.0,1187.5418134957947
8282b7fffffffff,0.476069,16.697772,0.0,1619.7428527269647
8282d7fffffffff,3.540488,9.176281,0.0,718.7491097287033
8282dffffffffff,4.475785,6.848383,101419.0,442.1090022361924
8282f7fffffffff,0.838305,9.326975,0.0,908.0854932654385
828387fffffffff,-5.369812,17.224041,0.0,2022.010996375883
82838ffffffffff,-4.197904,14.554866,434.0,1714.9330057721966
828397fffffffff,-3.559383,19.665447,0.0,1922.0344518859858
82839ffffffffff,-2.41482,16.957447,0.0,1800.9119653399275
8283a7fffffffff,-8.374698,17.497822,0.0,2273.238437819808
8283affffffffff,-7.155494,14.788725,0.0,1972.5537909203706
8283b7fffffffff,-6.559501,19.971917,0.0,1957.87986494209
828a07fffffffff,-7.716675,-62.805939,0.0,1631.5596630039765
828a0ffffffffff,-5.366056,-64.511599,0.0,1543.6295070146657
828a17fffffffff,-7.34308,-60.030504,0.0,1935.691092041495
828a1ffffffffff,-5.006598,-61.773822,0.0,1741.6111601514383
828a27fffffffff,-10.424247,-63.851376,0.0,1449.3783978584509
828a2ffffffffff,-8.072354,-65.586164,0.0,1329.5078042431921
828a37fffffffff,-10.060463,-61.08123,0.0,1755.1337748963133
828a47fffffffff,-3.24594,-69.075321,0.0,1044.5166291195803
828a4ffffffffff,-0.80061,-70.823265,0.0,711.2484549652174
