h3Index,lat,lon,parent_data_points,resolution
82a96ffffffffff,-26.983941,-59.992045,0.0,2
82a977fffffffff,-29.064131,-55.126963,0.0,2
82ad17fffffffff,-30.916595,16.912599,0.0,2
82ad37fffffffff,-33.66665,17.214336,0.0,2
82ad87fffffffff,-26.519017,19.308233,0.0,2
82ad97fffffffff,-24.857156,21.994978,0.0,2
82ad9ffffffffff,-23.566573,18.984894,0.0,2
82ada7fffffffff,-29.40662,19.641057,0.0,2
82adaffffffffff,-28.086236,16.619717,0.0,2
82adb7fffffffff,-27.795189,22.366186,0.0,2
82b207fffffffff,-26.807103,-70.832514,0.0,2
82b20ffffffffff,-28.891368,-68.931089,0.0,2
82b21ffffffffff,-29.416484,-72.119502,0.0,2
82b227fffffffff,-24.138499,-69.581549,0.0,2
82b22ffffffffff,-26.273354,-67.708164,0.0,2
82b247fffffffff,-30.22832,-63.978097,0.0,2
82b24ffffffffff,-32.042886,-62.129193,0.0,2
82b257fffffffff,-30.867854,-67.031359,0.0,2
82b25ffffffffff,-32.733853,-65.137485,0.0,2
82b267fffffffff,-27.665492,-62.856157,0.0,2
82b26ffffffffff,-29.537828,-61.042394,0.0,2
82b277fffffffff,-28.304555,-65.839033,0.0,2
82b2c7fffffffff,-33.92714,-71.488524,67460.0,2
82b2cffffffffff,-35.787022,-69.530145,0.0,2
82b2dffffffffff,-36.324331,-72.823776,0.0,2
82b2e7fffffffff,-31.446345,-70.191064,0.0,2
82b2effffffffff,-33.365336,-68.261516,0.0,2
82b307fffffffff,-19.152736,-70.213541,0.0,2
82b30ffffffffff,-21.424539,-68.366257,0.0,2
82b327fffffffff,-16.376207,-69.006237,0.0,2
82b32ffffffffff,-18.680267,-67.186183,0.0,2
82b337fffffffff,-16.79905,-72.059762,0.0,2
82b347fffffffff,-23.027829,-63.564867,0.0,2
82b34ffffffffff,-25.057034,-61.770699,0.0,2
82b357fffffffff,-23.604992,-66.521745,0.0,2
82b35ffffffffff,-25.686943,-64.683805,0.0,2
82b367fffffffff,-20.341027,-62.481348,0.0,2
82b36ffffffffff,-22.415677,-60.720715,0.0,2
82b377fffffffff,-20.90023,-65.371193,0.0,2
82b807fffffffff,-30.01574,129.958472,0.0,2
82b80ffffffffff,-29.138831,127.049237,0.0,2
82b817fffffffff,-28.008127,132.348058,0.0,2
82b81ffffffffff,-27.21183,129.40602,0.0,2
82b82ffffffffff,-31.94353,127.516938,0.0,2
82b837fffffffff,-30.856302,133.028064,0.0,2
82b847fffffffff,-30.009629,121.960139,0.0,2
82b84ffffffffff,-29.025207,119.43514,0.0,2
82b857fffffffff,-28.238082,124.301941,0.0,2
82b85ffffffffff,-27.324722,121.71502,0.0,2
82b867fffffffff,-32.744761,122.223939,0.0,2
82b86ffffffffff,-31.694882,119.596954,0.0,2
82b877fffffffff,-30.986222,124.652692,0.0,2
82b887fffffffff,-23.164836,133.974068,0.0,2
82b88ffffffffff,-22.492935,131.127874,0.0,2
82b897fffffffff,-21.071276,136.174433,0.0,2
82b89ffffffffff,-20.471354,133.316124,0.0,2
82b8a7fffffffff,-25.933321,134.679308,0.0,2
82b8affffffffff,-25.21629,131.716265,0.0,2
82b8b7fffffffff,-23.805446,136.946912,0.0,2
82b8c7fffffffff,-23.702548,126.210676,0.0,2
82b8cffffffffff,-22.925063,123.671679,0.0,2
82b8d7fffffffff,-21.799004,128.413536,0.0,2
82b8dffffffffff,-21.091587,125.833432,0.0,2
82b8e7fffffffff,-26.388109,126.614954,0.0,2
82b8effffffffff,-25.54773,123.975762,0.0,2
82b8f7fffffffff,-24.469333,128.89233,0.0,2
82b917fffffffff,-34.563345,137.13296,16.0,2
82b91ffffffffff,-33.746859,133.761806,0.0,2
82b95ffffffffff,-33.780713,125.030871,0.0,2
82b987fffffffff,-29.470847,138.664539,0.0,2
82b98ffffffffff,-28.765253,135.436895,0.0,2
82b997fffffffff,-27.234146,140.993219,0.0,2
82b99ffffffffff,-26.609636,137.775,0.0,2
82b9a7fffffffff,-32.37406,139.622152,0.0,2
82b9affffffffff,-31.647051,136.252586,0.0,2
82b9b7fffffffff,-30.112443,142.018764,0.0,2
82ba07fffffffff,-33.711012,179.465483,0.0,2
82ba1ffffffffff,-30.972103,-179.414603,0.0,2
82bac7fffffffff,-25.979482,179.646861,0.0,2
82badffffffffff,-23.213015,-179.318859,0.0,2
82bb0ffffffffff,-39.190455,176.973805,0.0,2
82bb2ffffffffff,-41.94806,175.558454,0.0,2
82bb57fffffffff,-36.841143,174.792055,117717.0,2
82bb77fffffffff,-39.595073,173.313864,0.0,2
82bc0ffffffffff,-32.920805,29.156281,0.0,2
82bc47fffffffff,-33.441225,23.141383,0.0,2
82bc4ffffffffff,-32.217087,19.983768,0.0,2
82bc57fffffffff,-31.835243,25.925808,0.0,2
82bc5ffffffffff,-30.660356,22.748174,0.0,2
82bc6ffffffffff,-34.940243,20.336786,0.0,2
82bc77fffffffff,-34.577425,26.369254,0.0,2
82bc8ffffffffff,-26.4613,34.035483,71545.0,2
82bcc7fffffffff,-27.251987,28.211349,5149.0,2
82bccffffffffff,-26.089551,25.07574,2715.0,2
82bcd7fffffffff,-25.419819,30.886371,131.0,2
82bcdffffffffff,-24.299417,27.75789,0.0,2
82bce7fffffffff,-30.129665,28.677325,25.0,2
82bceffffffffff,-29.002476,25.494793,0.0,2
82bcf7fffffffff,-28.334325,31.384104,0.0,2
82be0ffffffffff,-34.040605,150.428577,231304.0,2
82be1ffffffffff,-31.540467,152.653594,13.0,2
82be47fffffffff,-35.949589,144.311135,48.0,2
82be4ffffffffff,-35.302548,140.655362,0.0,2
82be57fffffffff,-33.582787,146.7323,0.0,2
82be5ffffffffff,-33.023578,143.121985,0.0,2
82be67fffffffff,-38.871442,145.595505,118015.0,2
82be6ffffffffff,-38.238309,141.772731,8.0,2
82be77fffffffff,-36.491042,148.076729,285.0,2
82be8ffffffffff,-26.208828,153.298557,36183.0,2
82bec7fffffffff,-28.284942,147.737346,0.0,2
82becffffffffff,-27.795955,144.319956,0.0,2
82bed7fffffffff,-25.863524,149.885769,0.0,2
82bedffffffffff,-25.442944,146.524335,0.0,2
82bee7fffffffff,-31.157049,149.036114,52.0,2
82beeffffffffff,-30.678091,145.482931,0.0,2
82bef7fffffffff,-28.692357,151.22399,83.0,2
82bf4ffffffffff,-41.769598,146.98555,3817.0,2
82c21ffffffffff,-37.278158,-56.569872,0.0,2
82c22ffffffffff,-37.668908,-59.531136,0.0,2
82c2c7fffffffff,-33.362101,-57.36587,0.0,2
82c2cffffffffff,-31.303002,-59.245948,0.0,2
82c2d7fffffffff,-33.310274,-54.304797,0.0,2
82c2dffffffffff,-31.268403,-56.247224,0.0,2
82c2e7fffffffff,-35.345887,-58.482054,465038.0,2
82c2effffffffff,-33.74825,-60.296013,0.0,2
82c2f7fffffffff,-35.349059,-55.437845,161.0,2
82c30ffffffffff,-40.930949,-62.579504,0.0,2
82c327fffffffff,-44.444272,-65.551109,0.0,2
82c32ffffffffff,-41.829665,-65.318863,0.0,2
82c347fffffffff,-36.865629,-64.416529,0.0,2
82c34ffffffffff,-34.488572,-63.253548,0.0,2
82c357fffffffff,-38.448591,-62.509638,0.0,2
82c35ffffffffff,-36.132857,-61.383506,0.0,2
82c367fffffffff,-37.533102,-67.572167,0.0,2
82c36ffffffffff,-35.171739,-66.33523,0.0,2
82c377fffffffff,-39.276763,-65.109754,0.0,2
82c987fffffffff,-35.441003,116.816036,0.0,2
82c997fffffffff,-32.987265,116.987775,3088.0,2
82c9b7fffffffff,-34.407196,119.771201,0.0,2
82ce17fffffffff,-44.296958,-74.862284,0.0,2
82ce37fffffffff,-47.068512,-75.705824,0.0,2
82ce87fffffffff,-40.853706,-70.903327,0.0,2
82ce8ffffffffff,-38.913829,-73.433632,0.0,2
82ce97fffffffff,-40.082781,-67.904999,0.0,2
82ce9ffffffffff,-38.244174,-70.40836,0.0,2
82cea7fffffffff,-43.528881,-71.453464,0.0,2
82ceaffffffffff,-41.574733,-74.10944,0.0,2
82ceb7fffffffff,-42.700695,-68.273898,0.0,2
82cf17fffffffff,-51.836899,-73.543898,0.0,2
82cf87fffffffff,-48.104103,-69.146022,0.0,2
82cf8ffffffffff,-46.259372,-72.068419,0.0,2
82cf97fffffffff,-47.111468,-65.810548,0.0,2
82cf9ffffffffff,-45.377947,-68.685025,0.0,2
82cfa7fffffffff,-50.867341,-69.666476,0.0,2
82cfaffffffffff,-49.0332,-72.760195,0.0,2
82da87fffffffff,-45.067775,169.948532,0.0,2
82da8ffffffffff,-45.299233,165.751493,0.0,2
82da97fffffffff,-42.343703,171.704479,3948.0,2
82df47fffffffff,-54.932021,-66.19372,0.0,2
82df6ffffffffff,-53.654662,-70.258576,0.0,2
830880fffffffff,60.191218,18.25853,2714.0,3
830882fffffffff,59.466703,19.252329,2714.0,3
830884fffffffff,60.135496,16.257486,2714.0,3
830885fffffffff,60.895907,17.238069,2714.0,3
830886fffffffff,59.426573,17.274508,2714.0,3
830899fffffffff,60.388056,23.934828,500.0,3
83089afffffffff,58.683258,24.135914,500.0,3
83089bfffffffff,59.572644,24.934401,500.0,3
83089dfffffffff,60.252774,22.204965,500.0,3
83089efffffffff,58.717768,22.178097,500.0,3
830998fffffffff,58.975663,9.519747,11883.0,3
830999fffffffff,59.792076,10.356463,11883.0,3
83099bfffffffff,59.130681,11.42645,11883.0,3
83099cfffffffff,58.793841,7.640771,11883.0,3
83099dfffffffff,59.621248,8.437815,11883.0,3
83099efffffffff,58.143239,8.711607,11883.0,3
830c70fffffffff,62.401713,-149.484713,5264.0,3
830c71fffffffff,61.751908,-147.950396,5264.0,3
830c72fffffffff,62.042908,-151.637292,5264.0,3
830c73fffffffff,61.418447,-150.056399,5264.0,3
830c74fffffffff,63.393143,-148.86739,5264.0,3
830c75fffffffff,62.725141,-147.292532,5264.0,3
830c76fffffffff,63.043556,-151.111482,5264.0,3
830f08fffffffff,64.514373,-66.991131,170.0,3
830f09fffffffff,63.44865,-65.863986,170.0,3
830f0afffffffff,64.588118,-69.714699,170.0,3
830f0bfffffffff,63.542406,-68.48197,170.0,3
830f0cfffffffff,65.466195,-65.398166,170.0,3
830f0dfffffffff,64.391166,-64.296207,170.0,3
830f0efffffffff,65.569903,-68.208337,170.0,3
8312c8fffffffff,49.566135,-113.51282,127282.0,3
8312c9fffffffff,49.066718,-112.048207,127282.0,3
8312cafffffffff,49.003713,-114.769397,127282.0,3
8312cbfffffffff,48.522323,-113.322838,127282.0,3
8312ccfffffffff,50.619052,-113.712934,127282.0,3
8312cdfffffffff,50.122683,-112.207991,127282.0,3
8312cefffffffff,50.043988,-114.998462,127282.0,3
831828fffffffff,52.274404,-6.975835,125061.0,3
83182afffffffff,52.096175,-8.652428,125061.0,3
83182cfffffffff,53.24874,-6.480271,125061.0,3
83182efffffffff,53.084303,-8.182655,125061.0,3
831948fffffffff,51.007441,1.63377,611177.0,3
831949fffffffff,50.132601,2.579142,611177.0,3
83194afffffffff,50.943693,0.077249,611177.0,3
83194bfffffffff,50.075182,1.058382,611177.0,3
83194dfffffffff,51.049978,3.170931,611177.0,3
83194efffffffff,51.875848,0.650496,611177.0,3
831968fffffffff,52.83905,4.401874,10005.0,3
831969fffffffff,52.134769,5.387506,10005.0,3
83196bfffffffff,51.952254,3.778347,10005.0,3
83196dfffffffff,53.058823,6.057897,10005.0,3
831aa0fffffffff,47.883144,-52.807027,3777.0,3
831aa2fffffffff,47.099156,-53.985128,3777.0,3
831aa3fffffffff,46.84733,-52.452439,3777.0,3
831aa4fffffffff,48.92971,-53.180409,3777.0,3
831aa6fffffffff,48.136584,-54.383134,3777.0,3
831e00fffffffff,48.75835,18.303044,73442.0,3
831e01fffffffff,48.776278,19.975815,73442.0,3
831e02fffffffff,47.840352,17.481333,73442.0,3
831e03fffffffff,47.86929,19.13153,73442.0,3
831e04fffffffff,49.629904,17.45608,73442.0,3
831e05fffffffff,49.660894,19.146275,73442.0,3
831e06fffffffff,48.716378,16.636602,73442.0,3
831e10fffffffff,46.845486,15.061696,9583.0,3
831e11fffffffff,46.907622,16.680654,9583.0,3
831e12fffffffff,45.889631,14.305185,9583.0,3
831e13fffffffff,45.960919,15.900509,9583.0,3
831e14fffffffff,47.712578,14.20612,9583.0,3
831e15fffffffff,47.787993,15.838654,9583.0,3
831e16fffffffff,46.760982,13.453834,9583.0,3
831e18fffffffff,46.036838,19.117469,708.0,3
831e19fffffffff,46.040876,20.734137,708.0,3
831e1afffffffff,45.096019,18.313146,708.0,3
831e1bfffffffff,45.110522,19.909344,708.0,3
831e1cfffffffff,46.946985,18.308213,708.0,3
831e1dfffffffff,46.963269,19.941801,708.0,3
831e1efffffffff,46.010104,17.50542,708.0,3
831e32fffffffff,48.56169,13.333665,12293.0,3
831e33fffffffff,48.650683,14.979252,12293.0,3
831e34fffffffff,50.321124,13.207678,12293.0,3
831e35fffffffff,50.414391,14.892791,12293.0,3
831e36fffffffff,49.392369,12.444244,12293.0,3
831e60fffffffff,51.068829,29.55378,24533.0,3
831e61fffffffff,50.923789,31.256372,24533.0,3
831e62fffffffff,50.266413,28.573599,24533.0,3
831e63fffffffff,50.135674,30.263337,24533.0,3
831e64fffffffff,51.98663,28.823947,24533.0,3
831e65fffffffff,51.85181,30.554047,24533.0,3
831e66fffffffff,51.189222,27.837713,24533.0,3
831e80fffffffff,42.050791,12.975217,94674.0,3
831e81fffffffff,42.132978,14.490298,94674.0,3
831e83fffffffff,41.135635,13.783194,94674.0,3
831e84fffffffff,42.950207,12.152915,94674.0,3
831e85fffffffff,43.045096,13.678256,94674.0,3
831e86fffffffff,41.949346,11.47279,94674.0,3
831ec0fffffffff,42.201003,23.730228,107128.0,3
831ec1fffffffff,42.139898,25.274605,107128.0,3
831ec2fffffffff,41.257387,22.908463,107128.0,3
831ec3fffffffff,41.207197,24.43755,107128.0,3
831ec4fffffffff,43.182065,23.006556,107128.0,3
831ec5fffffffff,43.130755,24.569637,107128.0,3
831ec6fffffffff,42.241357,22.183368,107128.0,3
831ed0fffffffff,40.320811,20.590527,75.0,3
831ed1fffffffff,40.300769,22.104119,75.0,3
831ed2fffffffff,39.342773,19.820314,75.0,3
831ed3fffffffff,39.332049,21.316955,75.0,3
831ed4fffffffff,41.296958,19.848692,75.0,3
831ed5fffffffff,41.287312,21.378116,75.0,3
831ed6fffffffff,40.321135,19.078935,75.0,3
831ed9fffffffff,39.184792,25.80451,41355.0,3
831edafffffffff,38.292257,23.509732,41355.0,3
831edcfffffffff,40.260977,23.617601,41355.0,3
831edefffffffff,39.30212,22.814563,41355.0,3
831ee8fffffffff,43.961441,27.000697,796.0,3
831ee9fffffffff,43.855706,28.567012,796.0,3
831eeafffffffff,43.058244,26.128938,796.0,3
831eebfffffffff,42.964742,27.682175,796.0,3
831eecfffffffff,44.945436,26.302173,796.0,3
831eedfffffffff,44.84874,27.890004,796.0,3
831eeefffffffff,44.045825,25.426892,796.0,3
831f00fffffffff,54.466925,11.974482,514.0,3
831f01fffffffff,54.582915,13.758629,514.0,3
831f02fffffffff,53.582754,11.183695,514.0,3
831f03fffffffff,53.709272,12.93648,514.0,3
831f04fffffffff,55.204525,10.992911,514.0,3
831f05fffffffff,55.335508,12.790269,514.0,3
831f06fffffffff,54.325544,10.209808,514.0,3
831f18fffffffff,52.03746,13.075442,652732.0,3
831f19fffffffff,52.134789,14.802013,652732.0,3
831f1afffffffff,51.128046,12.295297,652732.0,3
831f1bfffffffff,51.235487,13.993375,652732.0,3
831f1cfffffffff,52.819978,12.1389,652732.0,3
831f1dfffffffff,52.931802,13.878959,652732.0,3
831f1efffffffff,51.915627,11.3651,652732.0,3
831f40fffffffff,54.716272,24.682976,316.0,3
831f41fffffffff,54.642575,26.506407,316.0,3
831f42fffffffff,53.919355,23.701289,316.0,3
831f43fffffffff,53.860131,25.504534,316.0,3
831f44fffffffff,55.554598,23.838508,316.0,3
831f45fffffffff,55.493812,25.689054,316.0,3
831f46fffffffff,54.762518,22.854143,316.0,3
831f50fffffffff,53.121993,20.959815,20697.0,3
831f51fffffffff,53.1035,22.743673,20697.0,3
831f52fffffffff,52.274519,20.048985,20697.0,3
831f53fffffffff,52.269186,21.809769,20697.0,3
831f54fffffffff,53.95651,20.088406,20697.0,3
831f55fffffffff,53.951494,21.894718,20697.0,3
831f56fffffffff,53.113842,19.17802,20697.0,3
831f60fffffffff,57.142683,23.983175,498.0,3
831f61fffffffff,57.080253,25.88354,498.0,3
831f62fffffffff,56.374723,22.97054,498.0,3
831f63fffffffff,56.327306,24.848194,498.0,3
831f65fffffffff,57.890921,25.022481,498.0,3
831f66fffffffff,57.176298,22.078494,498.0,3
831f80fffffffff,47.984658,6.917933,2814.0,3
831f81fffffffff,48.160665,8.492353,2814.0,3
831f82fffffffff,47.009137,6.279535,2814.0,3
831f83fffffffff,47.191056,7.826086,2814.0,3
831f84fffffffff,48.759199,5.995744,2814.0,3
831f85fffffffff,48.949239,7.575818,2814.0,3
831f86fffffffff,47.788845,5.366523,2814.0,3
831f98fffffffff,45.393601,8.065292,323622.0,3
831f99fffffffff,45.548013,9.599806,323622.0,3
831f9afffffffff,44.398605,7.429053,323622.0,3
831f9bfffffffff,44.558505,8.937783,323622.0,3
831f9cfffffffff,46.210609,7.179171,323622.0,3
831f9dfffffffff,46.378716,8.720076,323622.0,3
831f9efffffffff,45.220127,6.550937,323622.0,3
831fa0fffffffff,50.468291,5.698712,29382.0,3
831fa1fffffffff,50.666128,7.313714,29382.0,3
831fa2fffffffff,49.514403,5.059681,29382.0,3
831fa3fffffffff,49.718535,6.644556,29382.0,3
831fa4fffffffff,51.198292,4.738468,29382.0,3
831fa5fffffffff,51.410408,6.358188,29382.0,3
831fa6fffffffff,50.250041,4.109939,29382.0,3
831fb0fffffffff,48.320927,2.911185,206769.0,3
831fb1fffffffff,48.549443,4.440311,206769.0,3
831fb2fffffffff,47.375484,2.348347,206769.0,3
831fb3fffffffff,47.574136,3.839848,206769.0,3
831fb4fffffffff,49.200538,2.002504,206769.0,3
831fb5fffffffff,49.290686,3.501104,206769.0,3
831fb6fffffffff,48.254242,1.440556,206769.0,3
832558fffffffff,49.0332,107.239805,663.0,3
832559fffffffff,49.040823,108.733143,663.0,3
83255afffffffff,48.086057,106.493671,663.0,3
83255bfffffffff,48.110637,107.96933,663.0,3
83255cfffffffff,49.959468,106.475639,663.0,3
83255dfffffffff,49.969702,108.010079,663.0,3
83255efffffffff,49.005757,105.724591,663.0,3
832650fffffffff,38.460991,-93.358457,4014.0,3
832651fffffffff,37.716717,-92.299719,4014.0,3
832652fffffffff,38.128292,-94.661629,4014.0,3
832653fffffffff,37.391746,-93.587722,4014.0,3
832654fffffffff,39.518839,-93.124748,4014.0,3
832655fffffffff,38.775589,-92.058486,4014.0,3
832656fffffffff,39.196373,-94.440375,4014.0,3
832660fffffffff,40.567747,-87.746012,544890.0,3
832661fffffffff,39.792791,-86.763152,544890.0,3
832662fffffffff,40.350167,-89.143643,544890.0,3
832663fffffffff,39.590317,-88.146111,544890.0,3
832664fffffffff,41.557241,-87.328278,544890.0,3
832665fffffffff,40.769594,-86.330692,544890.0,3
832666fffffffff,41.339856,-88.759354,544890.0,3
832668fffffffff,38.064363,-86.237767,144.0,3
832669fffffffff,37.283262,-85.297486,144.0,3
83266afffffffff,37.814785,-87.482589,144.0,3
83266bfffffffff,37.038529,-86.523196,144.0,3
83266cfffffffff,39.016079,-85.809971,144.0,3
83266dfffffffff,38.238655,-84.885651,144.0,3
83266efffffffff,38.828035,-87.177729,144.0,3
832670fffffffff,40.857953,-91.562022,147.0,3
832671fffffffff,40.108518,-90.505371,147.0,3
832672fffffffff,40.56471,-92.886471,147.0,3
832673fffffffff,39.822853,-91.812628,147.0,3
832674fffffffff,41.858193,-91.228942,147.0,3
832675fffffffff,41.1065,-90.171031,147.0,3
832676fffffffff,41.593082,-92.631462,147.0,3
832688fffffffff,38.200356,-104.687888,179947.0,3
832689fffffffff,37.545345,-103.500241,179947.0,3
83268afffffffff,37.730863,-106.000951,179947.0,3
83268bfffffffff,37.08633,-104.808049,179947.0,3
83268cfffffffff,39.303607,-104.565196,179947.0,3
83268dfffffffff,38.65236,-103.366063,179947.0,3
83268efffffffff,38.840897,-105.89251,179947.0,3
832690fffffffff,40.15371,-110.922698,167130.0,3
832691fffffffff,39.572803,-109.671447,167130.0,3
832692fffffffff,39.623205,-112.229223,167130.0,3
832693fffffffff,39.053528,-110.979016,167130.0,3
832694fffffffff,41.242234,-110.86515,167130.0,3
832695fffffffff,40.667506,-109.60062,167130.0,3
832696fffffffff,40.716964,-112.186222,167130.0,3
8326c8fffffffff,33.36367,-96.761442,295879.0,3
8326c9fffffffff,32.634058,-95.706383,295879.0,3
8326cafffffffff,32.960145,-98.017321,295879.0,3
8326cbfffffffff,32.238366,-96.950832,295879.0,3
8326ccfffffffff,34.481009,-96.568432,295879.0,3
8326cdfffffffff,33.751046,-95.50527,295879.0,3
8326cefffffffff,34.085651,-97.836411,295879.0,3
8326e8fffffffff,35.959293,-95.0915,42110.0,3
8326e9fffffffff,35.221605,-94.033386,42110.0,3
8326eafffffffff,35.58959,-96.371702,42110.0,3
8326ebfffffffff,34.859715,-95.300343,42110.0,3
8326ecfffffffff,37.049049,-94.878633,42110.0,3
8326edfffffffff,36.311729,-93.81266,42110.0,3
8326eefffffffff,36.688655,-96.171147,42110.0,3
832700fffffffff,50.910567,-95.714867,40769.0,3
832701fffffffff,50.162384,-94.348545,40769.0,3
832702fffffffff,50.534952,-97.374844,40769.0,3
832703fffffffff,49.809423,-95.999061,40769.0,3
832704fffffffff,52.020272,-95.414326,40769.0,3
832705fffffffff,51.265136,-94.01441,40769.0,3
832706fffffffff,51.642288,-97.12533,40769.0,3
832750fffffffff,45.709686,-91.285242,76496.0,3
832751fffffffff,44.931882,-90.133558,76496.0,3
832752fffffffff,45.421929,-92.811216,76496.0,3
832753fffffffff,44.66295,-91.645976,76496.0,3
832754fffffffff,46.767108,-90.90641,76496.0,3
832755fffffffff,45.97883,-89.732544,76496.0,3
832756fffffffff,46.478558,-92.473862,76496.0,3
832768fffffffff,44.958625,-82.82196,95.0,3
832769fffffffff,44.100546,-81.824276,95.0,3
83276afffffffff,44.785839,-84.397997,95.0,3
83276bfffffffff,43.943716,-83.376609,95.0,3
83276cfffffffff,45.981551,-82.24111,95.0,3
83276dfffffffff,45.110107,-81.231366,95.0,3
83276efffffffff,45.81376,-83.857196,95.0,3
832798fffffffff,45.390062,-107.902428,15947.0,3
832799fffffffff,44.810469,-106.59942,15947.0,3
83279afffffffff,44.920906,-109.30127,15947.0,3
83279bfffffffff,44.353767,-107.9959,15947.0,3
83279cfffffffff,46.412146,-107.806811,15947.0,3
83279dfffffffff,45.839075,-106.489621,15947.0,3
83279efffffffff,45.950418,-109.222147,15947.0,3
8327a0fffffffff,50.560742,-104.978435,32854.0,3
8327a1fffffffff,49.938701,-103.522489,32854.0,3
8327a2fffffffff,50.073642,-106.456791,32854.0,3
8327a3fffffffff,49.47309,-105.007245,32854.0,3
8327a4fffffffff,51.65801,-104.94799,32854.0,3
8327a5fffffffff,51.034213,-103.451611,32854.0,3
8327a6fffffffff,51.162333,-106.468103,32854.0,3
832830fffffffff,38.193209,-122.196197,313761.0,3
832831fffffffff,38.638532,-123.433903,313761.0,3
832832fffffffff,38.82387,-121.009918,313761.0,3
832833fffffffff,39.278468,-122.25944,313761.0,3
832834fffffffff,37.097866,-122.134251,313761.0,3
832836fffffffff,37.729669,-120.959671,313761.0,3
832880fffffffff,44.400306,-116.036346,95.0,3
832881fffffffff,44.870765,-117.367104,95.0,3
832882fffffffff,44.950307,-114.696959,95.0,3
832883fffffffff,45.432742,-116.034726,95.0,3
832884fffffffff,43.354371,-116.037929,95.0,3
832885fffffffff,43.833457,-117.353826,95.0,3
832886fffffffff,43.909493,-114.713595,95.0,3
8328d0fffffffff,48.134609,-121.51448,332296.0,3
8328d1fffffffff,48.501888,-122.894393,332296.0,3
8328d2fffffffff,48.722485,-120.183258,332296.0,3
8328d3fffffffff,49.101409,-121.577104,332296.0,3
8328d4fffffffff,47.153355,-121.453287,332296.0,3
8328d5fffffffff,47.53066,-122.817399,332296.0,3
8328d6fffffffff,47.745891,-120.136823,332296.0,3
8328d8fffffffff,49.794336,-124.36985,95465.0,3
8328d9fffffffff,50.115541,-125.840546,95465.0,3
8328dafffffffff,50.438036,-123.333174,95465.0,3
8328dbfffffffff,50.771879,-124.834805,95465.0,3
8328dcfffffffff,48.84782,-124.274967,95465.0,3
8328ddfffffffff,49.172559,-125.654598,95465.0,3
8328defffffffff,49.458655,-122.973186,95465.0,3
8329a0fffffffff,33.969092,-117.246454,198163.0,3
8329a1fffffffff,34.500095,-118.44763,198163.0,3
8329a2fffffffff,34.564006,-116.049431,198163.0,3
8329a3fffffffff,35.104621,-117.257405,198163.0,3
8329a4fffffffff,32.826164,-117.235722,198163.0,3
8329a5fffffffff,33.363745,-118.424787,198163.0,3
8329a6fffffffff,33.422098,-116.050737,198163.0,3
832a10fffffffff,40.858416,-73.781928,169629.0,3
832a12fffffffff,40.812033,-75.2513,169629.0,3
832a13fffffffff,39.93587,-74.471824,169629.0,3
832a14fffffffff,41.786806,-73.064678,169629.0,3
832a15fffffffff,40.886118,-72.312021,169629.0,3
832a16fffffffff,41.749485,-74.563553,169629.0,3
832a88fffffffff,37.046037,-79.102947,96.0,3
832a89fffffffff,36.239566,-78.316567,96.0,3
832a8afffffffff,36.940588,-80.45033,96.0,3
832a8bfffffffff,36.144537,-79.644052,96.0,3
832a8cfffffffff,37.957646,-78.540963,96.0,3
832a8dfffffffff,37.136388,-77.749178,96.0,3
832a8efffffffff,37.856698,-79.915812,96.0,3
832aa0fffffffff,41.616525,-77.554392,62567.0,3
832aa1fffffffff,40.747039,-76.718207,62567.0,3
832aa2fffffffff,41.521201,-79.042314,62567.0,3
832aa3fffffffff,40.663584,-78.180741,62567.0,3
832aa4fffffffff,42.576858,-76.901761,62567.0,3
832aa5fffffffff,41.692686,-76.060803,62567.0,3
832aa6fffffffff,42.488679,-78.422354,62567.0,3
832aa8fffffffff,38.957863,-76.548273,348687.0,3
832aa9fffffffff,38.111619,-75.774869,348687.0,3
832aaafffffffff,38.878785,-77.956984,348687.0,3
832aabfffffffff,38.042692,-77.160124,348687.0,3
832aacfffffffff,39.881224,-75.912423,348687.0,3
832aadfffffffff,39.020012,-75.135713,348687.0,3
832aaefffffffff,39.808817,-77.34982,348687.0,3
832ab0fffffffff,42.253088,-81.440214,301.0,3
832ab1fffffffff,41.406996,-80.522607,301.0,3
832ab2fffffffff,42.106439,-82.933465,301.0,3
832ab3fffffffff,41.274267,-81.993373,301.0,3
832ab4fffffffff,43.24081,-80.862712,301.0,3
832ab5fffffffff,42.380642,-79.935853,301.0,3
832ab6fffffffff,43.099054,-82.391117,301.0,3
832b00fffffffff,46.277882,-64.099593,307.0,3
832b01fffffffff,45.283686,-63.477764,307.0,3
832b02fffffffff,46.369047,-65.726632,307.0,3
832b03fffffffff,45.380705,-65.06444,307.0,3
832b05fffffffff,46.16441,-62.487504,307.0,3
832b06fffffffff,47.279511,-64.751625,307.0,3
832b0afffffffff,43.514158,-65.351986,14515.0,3
832b0efffffffff,44.399852,-64.432119,14515.0,3
832b18fffffffff,44.54169,-67.565551,18894.0,3
832b1afffffffff,44.580564,-69.146642,18894.0,3
832b1cfffffffff,45.45601,-66.664054,18894.0,3
832b1dfffffffff,44.481315,-65.993286,18894.0,3
832b1efffffffff,45.509116,-68.274245,18894.0,3
832b80fffffffff,46.422926,-75.658677,1683.0,3
832b81fffffffff,45.493277,-74.770575,1683.0,3
832b82fffffffff,46.347932,-77.316825,1683.0,3
